[MindSPONGE] Step: 1690, E_pot: -6663.3438, E_kin: 9825.138, E_tot: 3161.794, Temperature: 311.62775, Time: 99.83ms
[MindSPONGE] Step: 1700, E_pot: -6745.0664, E_kin: 9833.635, E_tot: 3088.5684, Temperature: 311.89728, Time: 100.89ms
[MindSPONGE] Step: 1710, E_pot: -6699.922, E_kin: 9780.249, E_tot: 3080.3271, Temperature: 310.204, Time: 103.90ms
[MindSPONGE] Step: 1720, E_pot: -6679.91, E_kin: 9800.0625, E_tot: 3120.1523, Temperature: 310.83246, Time: 102.47ms
[MindSPONGE] Step: 1730, E_pot: -6638.004, E_kin: 9666.97, E_tot: 3028.9658, Temperature: 306.61108, Time: 104.30ms
[MindSPONGE] Step: 1740, E_pot: -6686.6523, E_kin: 9757.732, E_tot: 3071.08, Temperature: 309.48984, Time: 107.90ms
[MindSPONGE] Step: 1750, E_pot: -6693.035, E_kin: 9771.633, E_tot: 3078.5977, Temperature: 309.93073, Time: 109.67ms
[MindSPONGE] Step: 1760, E_pot: -6987.377, E_kin: 10011.016, E_tot: 3023.6387, Temperature: 317.52335, Time: 109.72ms
[MindSPONGE] Step: 1770, E_pot: -6943.086, E_kin: 9946.715, E_tot: 3003.629, Temperature: 315.4839, Time: 110.70ms
[MindSPONGE] Step: 1780, E_pot: -6666.416, E_kin: 9597.508, E_tot: 2931.0918, Temperature: 304.40796, Time: 110.33ms
[MindSPONGE] Step: 1790, E_pot: -6649.5, E_kin: 9615.534, E_tot: 2966.0342, Temperature: 304.97968, Time: 113.99ms
[MindSPONGE] Step: 1800, E_pot: -6613.332, E_kin: 9694.263, E_tot: 3080.9307, Temperature: 307.47675, Time: 113.95ms
[MindSPONGE] Step: 1810, E_pot: -6706.9414, E_kin: 9731.014, E_tot: 3024.0723, Temperature: 308.6424, Time: 116.63ms
[MindSPONGE] Step: 1820, E_pot: -6740.918, E_kin: 9714.773, E_tot: 2973.8555, Temperature: 308.1273, Time: 117.62ms
[MindSPONGE] Step: 1830, E_pot: -6915.49, E_kin: 9779.01, E_tot: 2863.5195, Temperature: 310.16473, Time: 121.11ms
[MindSPONGE] Step: 1840, E_pot: -6671.6445, E_kin: 9631.083, E_tot: 2959.4385, Temperature: 305.47287, Time: 122.68ms
[MindSPONGE] Step: 1850, E_pot: -6952.4805, E_kin: 9924.824, E_tot: 2972.3438, Temperature: 314.78955, Time: 124.28ms
[MindSPONGE] Step: 1860, E_pot: -6847.9453, E_kin: 9792.127, E_tot: 2944.1816, Temperature: 310.58075, Time: 127.04ms
[MindSPONGE] Step: 1870, E_pot: -6967.918, E_kin: 9849.933, E_tot: 2882.0146, Temperature: 312.4142, Time: 126.41ms
[MindSPONGE] Step: 1880, E_pot: -6925.9785, E_kin: 9732.3, E_tot: 2806.3213, Temperature: 308.6832, Time: 128.71ms
[MindSPONGE] Step: 1890, E_pot: -6919.0645, E_kin: 9681.998, E_tot: 2762.9336, Temperature: 307.08777, Time: 129.37ms
[MindSPONGE] Step: 1900, E_pot: -7014.535, E_kin: 9796.58, E_tot: 2782.045, Temperature: 310.722, Time: 131.93ms
[MindSPONGE] Step: 1910, E_pot: -6973.6113, E_kin: 9708.633, E_tot: 2735.0215, Temperature: 307.93253, Time: 133.95ms
[MindSPONGE] Step: 1920, E_pot: -6972.9023, E_kin: 9723.678, E_tot: 2750.7754, Temperature: 308.4097, Time: 53.63ms
[MindSPONGE] Step: 1930, E_pot: -6937.1777, E_kin: 9786.215, E_tot: 2849.037, Temperature: 310.39322, Time: 57.25ms
[MindSPONGE] Step: 1940, E_pot: -7053.164, E_kin: 9886.491, E_tot: 2833.3271, Temperature: 313.57373, Time: 58.91ms
[MindSPONGE] Step: 1950, E_pot: -7093.6797, E_kin: 9824.265, E_tot: 2730.585, Temperature: 311.6001, Time: 58.91ms
[MindSPONGE] Step: 1960, E_pot: -7055.992, E_kin: 9794.519, E_tot: 2738.5264, Temperature: 310.65662, Time: 58.69ms
[MindSPONGE] Step: 1970, E_pot: -7061.1133, E_kin: 9786.344, E_tot: 2725.2305, Temperature: 310.39734, Time: 60.59ms
[MindSPONGE] Step: 1980, E_pot: -6812.7637, E_kin: 9585.873, E_tot: 2773.1094, Temperature: 304.0389, Time: 62.53ms
[MindSPONGE] Step: 1990, E_pot: -6858.043, E_kin: 9589.639, E_tot: 2731.5957, Temperature: 304.15836, Time: 62.78ms
[MindSPONGE] Finished simulation at 2025-02-25 17:51:35
[MindSPONGE] Simulation time: 1 minutes 38.4 seconds.
--------------------------------------------------------------------------------
